"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.153686151E0,6.486434340E-1,1.043021679E-1,1.486649513E-1
5.156171463E0,6.156576872E-1,1.183516532E-1,1.517191827E-1
5.158656724E0,5.930563211E-1,1.354553849E-1,1.559951156E-1
5.161141984E0,5.741200447E-1,1.507265568E-1,1.627144367E-1
5.163627297E0,5.478536487E-1,1.482831687E-1,1.645469815E-1
5.166112609E0,5.209763646E-1,1.342336833E-1,1.621035933E-1
5.168597869E0,5.020400882E-1,1.189625040E-1,1.596602052E-1
5.171083182E0,4.916556776E-1,1.000262350E-1,1.572168171E-1
5.173568442E0,4.855472147E-1,7.864658535E-2,1.547734290E-1
5.176053755E0,4.855472147E-1,5.238015205E-2,1.468324065E-1
5.178539015E0,4.861580729E-1,2.122694254E-2,1.370588541E-1
5.181024328E0,4.928773940E-1,-9.315420873E-3,1.248419061E-1
5.183509588E0,5.014292598E-1,-3.497100621E-2,1.132358089E-1
5.185994901E0,5.160895586E-1,-5.512896553E-2,1.010188684E-1
5.188480213E0,5.344150066E-1,-6.917845458E-2,8.880192041E-2
5.190965474E0,5.545729399E-1,-8.139539510E-2,7.841751724E-2
5.193450786E0,5.722874999E-1,-1.027750522E-1,6.620056927E-2
5.195936047E0,5.893912315E-1,-1.241547018E-1,5.215108395E-2
5.198421359E0,6.095492244E-1,-1.461452097E-1,3.626905754E-2
5.200906619E0,6.303179860E-1,-1.669140160E-1,2.588465251E-2
5.203391932E0,6.504759789E-1,-1.846285909E-1,1.733279042E-2
5.205877192E0,6.681905389E-1,-2.011214644E-1,1.122431830E-2
5.208362505E0,6.846834421E-1,-2.145601064E-1,9.391776286E-3
5.210847765E0,7.011762857E-1,-2.249445021E-1,5.726693198E-3
5.213333078E0,7.091172934E-1,-2.316638231E-1,2.061609412E-3
5.215818390E0,7.140040994E-1,-2.334963679E-1,-2.825168660E-3
5.218303651E0,7.140040994E-1,-2.341072112E-1,-8.322793990E-3
5.220788963E0,7.091172934E-1,-2.341072112E-1,-1.382041909E-2
5.223274224E0,6.993437409E-1,-2.359397560E-1,-1.565296017E-2
5.225759536E0,6.871268153E-1,-2.371614426E-1,-2.053973824E-2
5.228244797E0,6.749098897E-1,-2.420482337E-1,-2.298312820E-2
5.230730109E0,6.571952701E-1,-2.481566966E-1,-2.359397523E-2
5.233215369E0,6.376481652E-1,-2.597627938E-1,-2.237228118E-2
5.235700682E0,6.217661500E-1,-2.762556672E-1,-1.931804419E-2
5.238185994E0,6.083275080E-1,-2.982461751E-1,-1.382041909E-2
5.240671255E0,6.003865004E-1,-3.257342875E-1,-8.322793990E-3
5.243156567E0,5.979431272E-1,-3.574983478E-1,-3.817795368E-4
5.245641828E0,6.009973288E-1,-3.862081766E-1,8.780929260E-3
5.248127140E0,6.095492244E-1,-4.112529159E-1,1.550024934E-2
5.250612401E0,6.217661500E-1,-4.301891923E-1,2.344126441E-2
5.253097713E0,6.388698816E-1,-4.454603493E-1,2.710634656E-2
5.255582974E0,6.590278149E-1,-4.576773047E-1,2.893888950E-2
5.258068286E0,6.822400093E-1,-4.705050886E-1,3.077143058E-2
5.260553547E0,7.060630918E-1,-4.815003574E-1,2.954973653E-2
5.263038859E0,7.280535698E-1,-4.931064546E-1,2.649549954E-2
5.265524119E0,7.463790178E-1,-5.041016936E-1,2.099787444E-2
5.268009432E0,7.604284883E-1,-5.132644176E-1,1.672194339E-2
5.270494744E0,7.677586675E-1,-5.218162537E-1,1.550024934E-2
5.272980005E0,7.714237571E-1,-5.279247165E-1,1.366770733E-2
5.275465317E0,7.708128691E-1,-5.303681493E-1,1.366770733E-2
5.277950578E0,7.665369511E-1,-5.273138881E-1,1.733279042E-2
5.280435890E0,7.616502047E-1,-5.230379701E-1,2.283041552E-2
5.282921151E0,7.549308538E-1,-5.163186193E-1,2.344126441E-2
5.285406463E0,7.482115626E-1,-5.083776116E-1,2.710634656E-2
5.287891724E0,7.421030402E-1,-5.016583204E-1,3.138227761E-2
5.290377036E0,7.359945774E-1,-4.973823726E-1,3.504735976E-2
5.292862349E0,7.311078310E-1,-4.949389994E-1,3.504735976E-2
5.295347609E0,7.268318534E-1,-4.949389994E-1,3.565821052E-2
5.297832922E0,7.231668234E-1,-5.004366040E-1,3.626905754E-2
5.300318182E0,7.188908458E-1,-5.077667832E-1,3.321481869E-2
5.302803494E0,7.195017338E-1,-5.157077909E-1,3.382566571E-2
5.305288755E0,7.164474726E-1,-5.279247165E-1,3.016058356E-2
5.307774067E0,7.127823830E-1,-5.431959033E-1,3.016058356E-2
5.310259328E0,7.091172934E-1,-5.541911721E-1,2.710634656E-2
5.312744640E0,7.030088305E-1,-5.596888065E-1,2.649549954E-2
5.315229901E0,6.981220841E-1,-5.615213513E-1,2.527380548E-2
5.317715213E0,6.883485317E-1,-5.584670901E-1,2.405211143E-2
5.320200526E0,6.785749197E-1,-5.462501645E-1,2.160872146E-2
5.322685786E0,6.651363373E-1,-5.297572613E-1,2.038702741E-2
5.325171099E0,6.492542624E-1,-5.077667832E-1,2.038702741E-2
5.327656359E0,6.327614188E-1,-4.827220440E-1,2.160872146E-2
5.330141672E0,6.119925976E-1,-4.558447599E-1,2.160872146E-2
5.332626932E0,5.869478583E-1,-4.295783341E-1,2.344126441E-2
5.335112244E0,5.600705743E-1,-4.020902216E-1,2.283041552E-2
5.337597505E0,5.307499170E-1,-3.770454824E-1,2.344126441E-2
5.340082817E0,4.965424538E-1,-3.544441164E-1,2.466295846E-2
5.342568078E0,4.592807889E-1,-3.330644667E-1,2.283041552E-2
5.345053390E0,4.195757210E-1,-3.129065037E-1,2.283041552E-2
5.347538703E0,3.774272501E-1,-2.933593988E-1,2.344126441E-2
5.350023963E0,3.316137195E-1,-2.762556672E-1,2.283041552E-2
5.352509276E0,2.845784724E-1,-2.573194206E-1,2.466295846E-2
5.354994536E0,2.326564491E-1,-2.420482337E-1,2.649549954E-2
5.357479849E0,1.801235825E-1,-2.298312783E-1,2.710634656E-2
5.359965109E0,1.269798726E-1,-2.194468826E-1,2.832804248E-2
5.362450422E0,6.956022978E-2,-2.176143378E-1,3.199312463E-2
5.364935682E0,1.702736691E-2,-2.157817930E-1,3.565821052E-2
5.367420994E0,-3.245126083E-2,-2.121167034E-1,3.810159862E-2
5.369906255E0,-7.459972054E-2,-2.047865391E-1,4.543176666E-2
5.372391567E0,-1.130831018E-1,-1.907370538E-1,4.970769584E-2
5.374876880E0,-1.460688561E-1,-1.699682474E-1,5.581616983E-2
5.377362140E0,-1.747786701E-1,-1.455343664E-1,5.825955793E-2
5.379847453E0,-2.010451108E-1,-1.174353883E-1,5.948125198E-2
5.382332713E0,-2.260898352E-1,-8.444963396E-2,6.131379306E-2
5.384818026E0,-2.529671192E-1,-5.085303262E-2,5.887040496E-2
5.387303286E0,-2.792335451E-1,-1.786728203E-2,5.459447205E-2
5.389788599E0,-3.054999709E-1,1.939439960E-2,5.276193097E-2
5.392273859E0,-3.355078697E-1,5.176930502E-2,4.787515476E-2
5.394759172E0,-3.715478480E-1,8.292251825E-2,4.237752780E-2
5.397244484E0,-4.112529159E-1,1.159082651E-1,4.298837483E-2
5.399729744E0,-4.509579837E-1,1.476723254E-1,4.543176666E-2
5.402215057E0,-4.937172830E-1,1.776038408E-1,4.726430774E-2
5.404700317E0,-5.364766121E-1,2.038702667E-1,5.215108395E-2
5.407185630E0,-5.767925382E-1,2.325800955E-1,5.887040496E-2
5.409670890E0,-6.287145615E-1,2.582356930E-1,5.887040496E-2
5.412156203E0,-6.745280623E-1,2.875563502E-1,6.253548712E-2
5.414641463E0,-7.197307944E-1,3.052709103E-1,6.742226332E-2
5.417126776E0,-7.472189069E-1,3.217637837E-1,8.086090535E-2
5.419612036E0,-7.734853625E-1,3.364241421E-1,9.613208473E-2
5.422097349E0,-7.997517586E-1,3.419217467E-1,1.089598835E-1
5.424582661E0,-8.021951914E-1,3.535278440E-1,1.242310628E-1
5.427067922E0,-8.241856694E-1,3.541387022E-1,1.315612346E-1
5.429553234E0,-8.217422962E-1,3.620797098E-1,1.395022422E-1
5.432038494E0,-8.419002295E-1,3.578037918E-1,1.376696974E-1
5.434523807E0,-8.473978639E-1,3.620797098E-1,1.376696974E-1
5.437009067E0,-8.614473343E-1,3.645231128E-1,1.364480108E-1
5.439494380E0,-8.748859763E-1,3.669664860E-1,1.333937645E-1
5.441979640E0,-8.773293495E-1,3.828485310E-1,1.401130855E-1
5.444464953E0,-8.907679915E-1,3.944546282E-1,1.480541080E-1
5.446950265E0,-8.889354467E-1,4.158342779E-1,1.608818918E-1
5.449435526E0,-8.956547976E-1,4.347705245E-1,1.706554592E-1
5.451920838E0,-8.938222528E-1,4.537068009E-1,1.834832430E-1
5.454406099E0,-8.932114244E-1,4.701996744E-1,1.944784969E-1
5.456891411E0,-8.785510659E-1,4.830274582E-1,2.079171389E-1
5.459376672E0,-8.748859763E-1,4.763081372E-1,2.158581465E-1
5.461861984E0,-8.669449687E-1,4.634803534E-1,2.231883109E-1
5.464347244E0,-8.461761475E-1,4.475983381E-1,2.329618782E-1
5.466832557E0,-8.333483934E-1,4.152234197E-1,2.341835648E-1
5.469317817E0,-8.186880350E-1,3.791834414E-1,2.384594977E-1
5.471803130E0,-7.948650122E-1,3.413109183E-1,2.433462739E-1
5.474288442E0,-7.747070193E-1,3.028275371E-1,2.439571172E-1
5.476773703E0,-7.459971905E-1,2.704526186E-1,2.470113635E-1
5.479259015E0,-7.215633392E-1,2.405211031E-1,2.476222068E-1
5.481744276E0,-6.885775924E-1,2.197522968E-1,2.512872815E-1
5.484229588E0,-6.574243903E-1,2.038702667E-1,2.537306845E-1
5.486714849E0,-6.348230243E-1,1.971509457E-1,2.555632293E-1
5.489200161E0,-6.158867478E-1,1.934858710E-1,2.525089979E-1
5.491685422E0,-6.061131954E-1,1.959292591E-1,2.488439083E-1
5.494170734E0,-6.024481058E-1,2.008160353E-1,2.433462739E-1
5.496656047E0,-6.048914790E-1,2.050919682E-1,2.415137291E-1
5.499141307E0,-6.091674566E-1,2.105895877E-1,2.372378111E-1
5.501626619E0,-6.183301210E-1,2.209739983E-1,2.335727215E-1
5.504111880E0,-6.287145615E-1,2.338017821E-1,2.323510200E-1
5.506597192E0,-6.458182931E-1,2.496838123E-1,2.311293334E-1
5.509082453E0,-6.665870547E-1,2.710634768E-1,2.292967886E-1
5.511567765E0,-6.934643388E-1,2.991624475E-1,2.262425572E-1
5.514053026E0,-7.221741676E-1,3.284831047E-1,2.207449228E-1
5.516538338E0,-7.551599145E-1,3.578037918E-1,2.176906914E-1
5.519023599E0,-7.899782062E-1,3.859027624E-1,2.140256017E-1
5.521508911E0,-8.254073858E-1,4.109475017E-1,2.097496837E-1
5.523994224E0,-8.681666851E-1,4.292729199E-1,2.085279822E-1
5.526479484E0,-9.121476412E-1,4.372139275E-1,2.073062956E-1
5.528964797E0,-9.604045749E-1,4.414898455E-1,2.042520493E-1
5.531450057E0,-1.013548255E0,4.402681589E-1,2.054737508E-1
5.533935369E0,-1.065470338E0,4.396573007E-1,2.073062956E-1
5.536420630E0,-1.114338160E0,4.433223903E-1,2.018086612E-1
5.538905942E0,-1.159540772E0,4.482091665E-1,1.975327283E-1
5.541391203E0,-1.205354333E0,4.402681589E-1,1.932567954E-1
5.543876515E0,-1.253000498E0,4.194993675E-1,1.902025640E-1
5.546361828E0,-1.304922462E0,3.914003670E-1,1.871483326E-1
5.548847088E0,-1.353179336E0,3.590254784E-1,1.834832430E-1
5.551332401E0,-1.406323075E0,3.223746419E-1,1.767639220E-1
5.553817661E0,-1.452747464E0,2.875563502E-1,1.737096906E-1
5.556302974E0,-1.489398360E0,2.496838123E-1,1.755422354E-1
5.558788234E0,-1.520551562E0,2.038702667E-1,1.798181683E-1
5.561273547E0,-1.543152928E0,1.525591016E-1,1.889808774E-1
5.563758807E0,-1.557813168E0,9.452861547E-2,1.975327283E-1
5.566244119E0,-1.565143347E0,3.161134571E-2,2.030303627E-1
5.568729432E0,-1.563921690E0,-3.497100621E-2,2.079171389E-1
5.571214692E0,-1.559645772E0,-9.605573118E-2,2.103605270E-1
5.573700005E0,-1.548039675E0,-1.528645307E-1,2.115822136E-1
5.576185265E0,-1.528492570E0,-1.980672181E-1,2.140256017E-1
5.578670578E0,-1.501004457E0,-2.273878902E-1,2.158581465E-1
5.581155838E0,-1.464353561E0,-2.420482337E-1,2.207449228E-1
5.583641151E0,-1.418540001E0,-2.432699203E-1,2.244100124E-1
5.586126411E0,-1.364174604E0,-2.371614426E-1,2.299076319E-1
5.588611724E0,-1.306754947E0,-2.286095917E-1,2.341835648E-1
5.591096984E0,-1.248724461E0,-2.182251811E-1,2.384594977E-1
5.593582297E0,-1.188861489E0,-2.090624720E-1,2.409028858E-1
5.596067609E0,-1.127776742E0,-1.986780763E-1,2.415137291E-1
5.598552869E0,-1.064248681E0,-1.919587553E-1,2.402920425E-1
5.601038182E0,-1.000720501E0,-1.852394342E-1,2.378486544E-1
5.603523442E0,-9.451334476E-1,-1.809635013E-1,2.317401767E-1
5.606008755E0,-8.919897079E-1,-1.779092699E-1,2.231883109E-1
5.608494015E0,-8.419002295E-1,-1.724116355E-1,2.085279822E-1
5.610979328E0,-7.960866690E-1,-1.638597846E-1,1.914242655E-1
5.613464640E0,-7.539382577E-1,-1.522536725E-1,1.694337577E-1
5.615949901E0,-7.117897868E-1,-1.412584335E-1,1.443890184E-1
5.618435213E0,-6.720846891E-1,-1.339282542E-1,1.205659807E-1
5.620920474E0,-6.372663975E-1,-1.290414780E-1,9.857547283E-2
5.623405786E0,-6.085565686E-1,-1.382041872E-1,7.902836055E-2
5.625891047E0,-5.774033666E-1,-1.974563748E-1,5.825955793E-2
5.628376359E0,-5.431959033E-1,-2.078407854E-1,4.298837483E-2
5.630861619E0,-5.138752460E-1,-1.870719790E-1,3.565821052E-2
5.633346932E0,-4.827220440E-1,-1.528645307E-1,3.138227761E-2
5.635832192E0,-4.540122151E-1,-1.027750522E-1,2.771719359E-2
5.638317505E0,-4.265241027E-1,-5.024218559E-2,1.916533336E-2
5.640802817E0,-4.020902216E-1,-7.635590737E-4,1.061347127E-2
5.643288078E0,-3.788780272E-1,4.810422286E-2,-2.825168660E-3
5.645773390E0,-3.617742956E-1,9.452861547E-2,-1.748550311E-2
5.648258651E0,-3.489464819E-1,1.317902952E-1,-3.214583546E-2
5.650743963E0,-3.422271907E-1,1.525591016E-1,-4.741701856E-2
5.653229224E0,-3.397837877E-1,1.556133330E-1,-6.268820167E-2
5.655714536E0,-3.410054743E-1,1.476723254E-1,-7.857023180E-2
5.658199797E0,-3.403946459E-1,1.372879148E-1,-9.017632902E-2
5.660685109E0,-3.361186981E-1,1.324011385E-1,-9.994988143E-2
5.663170422E0,-3.275668323E-1,1.348445266E-1,-1.085017473E-1
5.665655682E0,-3.152735531E-1,1.488940120E-1,-1.152210608E-1
5.668140994E0,-3.024457395E-1,1.672194302E-1,-1.243837699E-1
5.670626255E0,-2.883962691E-1,1.885990947E-1,-1.329356283E-1
5.673111567E0,-2.737359405E-1,2.130329758E-1,-1.451525837E-1
5.675596828E0,-2.596864402E-1,2.338017821E-1,-1.585912257E-1
5.678082140E0,-2.474694997E-1,2.484621257E-1,-1.720298529E-1
5.680567401E0,-2.358634025E-1,2.551814318E-1,-1.873010397E-1
5.683052713E0,-2.254789919E-1,2.582356930E-1,-2.025722265E-1
5.685538026E0,-2.132620513E-1,2.655658424E-1,-2.208976448E-1
5.688023286E0,-1.961583197E-1,2.771719396E-1,-2.392230630E-1
5.690508599E0,-1.760003716E-1,2.930539846E-1,-2.575484812E-1
5.692993859E0,-1.540098637E-1,3.113794029E-1,-2.770955861E-1
5.695479172E0,-1.295759678E-1,3.303156495E-1,-2.929776311E-1
5.697964432E0,-1.051420867E-1,3.510844707E-1,-3.113030195E-1
5.700449744E0,-7.704310864E-2,3.730749488E-1,-3.296284378E-1
5.702935005E0,-4.894413799E-2,3.950654566E-1,-3.448996246E-1
5.705420317E0,-2.145601064E-2,4.152234197E-1,-3.601708114E-1
5.707905630E0,4.810422193E-3,4.353813827E-1,-3.717769086E-1
5.710390890E0,3.718532622E-2,4.579827189E-1,-3.833830059E-1
5.712876203E0,6.650599837E-2,4.805840850E-1,-3.919348717E-1
5.715361463E0,9.827005118E-2,4.995203316E-1,-3.992650509E-1
5.717846776E0,1.282015741E-1,5.141806602E-1,-4.047626555E-1
5.720332036E0,1.617981642E-1,5.233433843E-1,-4.059843719E-1
5.722817349E0,1.953947693E-1,5.318952799E-1,-4.053735137E-1
5.725302609E0,2.265479714E-1,5.337277651E-1,-4.041518271E-1
5.727787922E0,2.552577853E-1,5.294518471E-1,-3.998758793E-1
5.730273234E0,2.803025246E-1,5.184566379E-1,-3.968216479E-1
5.732758494E0,3.010713458E-1,4.989095032E-1,-3.919348717E-1
5.735243807E0,3.181750774E-1,4.738647640E-1,-3.870480955E-1
5.737729067E0,3.334462345E-1,4.439332485E-1,-3.821613193E-1
5.740214380E0,3.450523317E-1,4.146125913E-1,-3.729985952E-1
5.742699640E0,3.566584289E-1,3.846810758E-1,-3.632250428E-1
5.745184953E0,3.694862425E-1,3.529170156E-1,-3.497864008E-1
5.747670213E0,3.841465712E-1,3.217637837E-1,-3.345152438E-1
5.750155526E0,3.981960714E-1,2.893888950E-1,-3.168006539E-1
5.752640838E0,4.152997732E-1,2.521272004E-1,-2.972535491E-1
5.755126099E0,4.330143631E-1,2.118112892E-1,-2.746522129E-1
5.757611411E0,4.507289231E-1,1.653869003E-1,-2.520508468E-1
5.760096672E0,4.684434831E-1,1.159082651E-1,-2.294494957E-1
5.762581984E0,4.843255281E-1,6.887302548E-2,-2.099023908E-1
5.765067244E0,4.971533120E-1,2.550287358E-2,-1.958529055E-1
5.767552557E0,5.075377226E-1,-1.481304597E-2,-1.848576516E-1
5.770037869E0,5.130353570E-1,-5.024218559E-2,-1.781383306E-1
5.772523130E0,5.142570138E-1,-8.322793990E-2,-1.732515544E-1
5.775008442E0,5.154787302E-1,-1.137702987E-1,-1.744732410E-1
5.777493703E0,5.130353570E-1,-1.406475753E-1,-1.726407111E-1
5.779979015E0,5.087594390E-1,-1.675248593E-1,-1.750840992E-1
5.782464276E0,5.038726330E-1,-1.907370538E-1,-1.763057858E-1
5.784949588E0,4.959316254E-1,-2.053973973E-1,-1.793600321E-1
5.787434849E0,4.849363565E-1,-2.157817930E-1,-1.836359501E-1
5.789920161E0,4.721085727E-1,-2.188360244E-1,-1.885227412E-1
5.792405474E0,4.556156993E-1,-2.163926363E-1,-1.934095174E-1
5.794890734E0,4.342360497E-1,-2.096733153E-1,-2.001288384E-1
5.797376047E0,4.134672284E-1,-1.986780763E-1,-2.056264579E-1
5.799861307E0,3.884224892E-1,-1.834068894E-1,-2.111240774E-1
5.802346619E0,3.639886081E-1,-1.614163816E-1,-2.166217119E-1
5.804831880E0,3.401655555E-1,-1.357607991E-1,-2.172325552E-1
5.807317192E0,3.169533610E-1,-1.070509851E-1,-2.215084881E-1
5.809802505E0,2.912977934E-1,-7.589777559E-2,-2.251735777E-1
5.812287765E0,2.680855989E-1,-4.046862945E-2,-2.276169658E-1
5.814773078E0,2.485384792E-1,-5.039489828E-3,-2.318928838E-1
5.817258338E0,2.234937400E-1,2.977880463E-2,-2.392230630E-1
5.819743651E0,1.972273141E-1,6.215370819E-2,-2.471640706E-1
5.822228911E0,1.740151197E-1,9.025268257E-2,-2.544942498E-1
5.824714224E0,1.483595222E-1,1.116323397E-1,-2.593810260E-1
5.827199484E0,1.227039397E-1,1.220167428E-1,-2.630461156E-1
5.829684797E0,9.582666308E-2,1.232384369E-1,-2.630461156E-1
5.832170109E0,6.833853573E-2,1.159082651E-1,-2.618243992E-1
5.834655369E0,4.146125913E-2,9.391776472E-2,-2.612135708E-1
5.837140682E0,1.519482583E-2,6.215370819E-2,-2.587701678E-1
5.839625942E0,-9.239064530E-3,2.855710872E-2,-2.520508468E-1
5.842111255E0,-3.122956678E-2,-8.704573847E-3,-2.447206825E-1
5.844596515E0,-4.650074616E-2,-4.413371533E-2,-2.367796749E-1
5.847081828E0,-5.932854116E-2,-7.956285775E-2,-2.276169658E-1
5.849567088E0,-6.971294433E-2,-1.137702987E-1,-2.178433985E-1
5.852052401E0,-7.643226534E-2,-1.498102844E-1,-2.056264579E-1
5.854537713E0,-7.948649675E-2,-1.821851879E-1,-1.915769726E-1
5.857022974E0,-7.643226534E-2,-2.047865391E-1,-1.775274873E-1
5.859508286E0,-7.032378763E-2,-2.249445021E-1,-1.634780020E-1
5.861993547E0,-5.932854116E-2,-2.420482337E-1,-1.469851285E-1
5.864478859E0,-4.344651103E-2,-2.603736520E-1,-1.311030984E-1
5.866964172E0,-2.267770469E-2,-2.738122940E-1,-1.146102175E-1
5.869449432E0,4.199574701E-3,-2.896943092E-1,-9.689565003E-2
5.871934744E0,2.924431302E-2,-3.025220931E-1,-8.712209016E-2
5.874420005E0,5.673243850E-2,-3.092414141E-1,-8.040276915E-2
5.876905317E0,8.238802105E-2,-3.116848171E-1,-7.795938104E-2
5.879390578E0,1.062110662E-1,-3.086305857E-1,-7.857023180E-2
5.881875890E0,1.282015741E-1,-3.043546379E-1,-8.040276915E-2
5.884361151E0,1.514137685E-1,-3.006895781E-1,-8.773294091E-2
5.886846463E0,1.715717167E-1,-2.927485406E-1,-9.506310523E-2
5.889331776E0,1.892862916E-1,-2.872509360E-1,-1.030041203E-1
5.891817036E0,2.112767994E-1,-2.829749882E-1,-1.091125906E-1
5.894302349E0,2.326564491E-1,-2.848075330E-1,-1.133885235E-1
5.896787609E0,2.534252703E-1,-2.878617644E-1,-1.207186878E-1
5.899272922E0,2.760266066E-1,-2.915268540E-1,-1.286597103E-1
5.901758182E0,2.974062562E-1,-2.951919436E-1,-1.378224194E-1
5.904243494E0,3.187859058E-1,-2.909159958E-1,-1.524827480E-1
5.906728807E0,3.377221823E-1,-2.768665254E-1,-1.671430767E-1
5.909214067E0,3.536041975E-1,-2.597627938E-1,-1.860793531E-1
5.911699380E0,3.664320111E-1,-2.414373755E-1,-2.080698460E-1
5.914184640E0,3.762055635E-1,-2.194468826E-1,-2.276169658E-1
5.916669953E0,3.798706532E-1,-1.950129867E-1,-2.447206825E-1
5.919155213E0,3.829248846E-1,-1.711899489E-1,-2.587701678E-1
5.921640526E0,3.841465712E-1,-1.485885978E-1,-2.691545784E-1
5.924125786E0,3.792597950E-1,-1.272089481E-1,-2.789281309E-1
5.926611099E0,3.719296157E-1,-1.064401343E-1,-2.850365937E-1
5.929096411E0,3.609343767E-1,-8.444963396E-2,-2.899233699E-1
5.931581672E0,3.468848765E-1,-6.612421572E-2,-2.954210043E-1
5.934066984E0,3.316137195E-1,-5.573981255E-2,-2.990860939E-1
5.936552244E0,3.163425326E-1,-4.535540938E-2,-3.027511835E-1
5.939037557E0,2.986279428E-1,-3.863608837E-2,-3.064162433E-1
5.941522869E0,2.803025246E-1,-3.558185324E-2,-3.125247359E-1
5.944008130E0,2.607554197E-1,-3.069507517E-2,-3.168006539E-1
5.946493442E0,2.387649268E-1,-2.825168520E-2,-3.210766017E-1
5.948978703E0,2.112767994E-1,-2.153236605E-2,-3.259633780E-1
5.951464015E0,1.831778288E-1,-1.236965694E-2,-3.326826990E-1
5.953949276E0,1.514137685E-1,-3.206948051E-3,-3.363477588E-1
5.956434588E0,1.147629321E-1,9.009997360E-3,-3.381803036E-1
5.958919901E0,7.750124484E-2,2.122694254E-2,-3.375694752E-1
5.961405161E0,3.840702027E-2,3.649812192E-2,-3.345152438E-1
5.963890474E0,-2.519744914E-3,5.665608495E-2,-3.302392960E-1
5.966375734E0,-4.161396995E-2,8.170082420E-2,-3.241308331E-1
5.968861047E0,-7.948649675E-2,1.097997949E-1,-3.149681091E-1
5.971346307E0,-1.185807213E-1,1.421747059E-1,-3.045837283E-1
5.973831619E0,-1.533990204E-1,1.806580722E-1,-2.899233699E-1
5.976316932E0,-1.851630807E-1,2.179197669E-1,-2.752630413E-1
5.978802192E0,-2.138728946E-1,2.551814318E-1,-2.599918544E-1
5.981287505E0,-2.395284772E-1,2.887780368E-1,-2.416664511E-1
5.983772765E0,-2.602972984E-1,3.150444627E-1,-2.208976448E-1
5.986258078E0,-2.804552615E-1,3.364241421E-1,-2.013505250E-1
5.988743338E0,-2.969481349E-1,3.535278440E-1,-1.781383306E-1
5.991228651E0,-3.122192919E-1,3.663556576E-1,-1.512610465E-1
5.993713911E0,-3.219928741E-1,3.761292100E-1,-1.243837699E-1
5.996199224E0,-3.300102353E-1,3.846810758E-1,-9.872818738E-2
5.998684536E0,-3.355078697E-1,3.895678520E-1,-7.246175408E-2
6.001169797E0,-3.367295563E-1,3.932329118E-1,-4.863871261E-2
6.003655109E0,-3.367295563E-1,3.987305462E-1,-2.909160033E-2
6.006140369E0,-3.367295563E-1,3.999522328E-1,-1.015533600E-2
6.008625682E0,-3.348970115E-1,4.005630910E-1,8.399150101E-4
6.011110942E0,-3.300102353E-1,3.975088596E-1,1.122431830E-2
6.013596255E0,-3.238253891E-1,3.938437700E-1,2.283041552E-2
6.016081567E0,-3.164952397E-1,3.883461356E-1,3.199312463E-2
6.018566828E0,-3.061108291E-1,3.846810758E-1,3.993413970E-2
6.021052140E0,-2.902288139E-1,3.859027624E-1,4.787515476E-2
6.023537401E0,-2.725142241E-1,3.914003670E-1,5.642701685E-2
6.026022713E0,-2.511345744E-1,3.999522328E-1,6.497887522E-2
6.028507974E0,-2.285332382E-1,4.115583301E-1,7.047650218E-2
6.030993286E0,-2.065427303E-1,4.262186885E-1,7.475243509E-2
6.033478599E0,-1.839413792E-1,4.421007037E-1,7.536327839E-2
6.035963859E0,-1.631725729E-1,4.561502039E-1,7.414158434E-2
6.038449172E0,-1.424037665E-1,4.708105326E-1,7.414158434E-2
